Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2021,Zona urbana,02/04/2021,SE,999999,"VENDRELL, EL",Baix Penedes,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Sense especificar,"Calma, vent molt suau",CapDeSetmana,15.35,Tarda,Col.lisió de vehicles en marxa,div
2021,Zona urbana,05/10/2021,SE,999999,VILAFRANCA DEL PENEDES,Alt Penedes,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12,Matí,Atropellament,dill-dij
2021,Zona urbana,24/12/2021,SE,999999,TARRAGONA,Tarragones,Tarragona,0,1,0,1,1,0,0,0,0,0,0,1,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,18,Tarda,Bolcada a la calcada,div
2021,Carretera,07/04/2021,N-420,867.8,RIUDOMS,Baix Camp,Tarragona,0,1,1,2,2,0,0,0,0,2,0,0,0,80,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Canvi rasant,"Calma, vent molt suau",Feiners,20.38,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Carretera,20/02/2021,BV-1221,33,NAVARCLES,Bages,Barcelona,0,1,1,2,2,0,0,0,2,0,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,17.06,Tarda,Bolcada a la calcada,dis
2021,Zona urbana,13/01/2021,SE,999999,ROSES,Alt Emporda,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.1,Matí,Col.lisió de vehicles en marxa,dill-dij
2021,Carretera,20/05/2021,C-62,1.8,SANT BARTOMEU DEL GR,Osona,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,15.03,Tarda,Sortida de la calcada sense especificar,dill-dij
2021,Zona urbana,27/11/2021,SE,999999,LLEIDA,Segria,Lleida,0,1,1,2,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,Alba o capvespre,Semàfor,Doble sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,7.4,Matí,Col.lisió de vehicles en marxa,dis
2021,Carretera,20/12/2021,C-59,8,PALAU DE PLEGAMANS,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,90,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,18.32,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,31/01/2021,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,30,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,16.4,Tarda,Col.lisió de vehicles en marxa,dg
2021,Carretera,18/06/2021,C-1412b,55.3,TREMP,Pallars Jussa,Lleida,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,12.05,Matí,Col.lisió de vehicles en marxa,div
2021,Zona urbana,12/10/2021,SE,999999,CALELLA,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20,Tarda,Altres,dill-dij
2021,Carretera,25/12/2021,AP-7,297.5,"AMETLLA DE MAR, L'",Baix Ebre,Tarragona,1,0,0,1,1,0,0,0,1,0,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,11.4,Matí,Bolcada a la calcada,dis
2021,Carretera,12/05/2021,AP-7,157.5,SANT CUGAT DEL VALLES,Valles Occidental,Barcelona,2,0,1,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Encalç,NA,Carretera,Sec i net,Carretera convencional,NA,NA,"Calma, vent molt suau",Feiners,17.06,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,26/01/2021,SE,999999,CORNELLA DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia fosc",Sols marques viàries (inclou pas vianants),Sense especificar,Caiguda en la via,Giratòria,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),Municipal,Sense especificar,"Calma, vent molt suau",Feiners,8.45,Matí,Bolcada a la calcada,dill-dij
2021,Zona urbana,30/01/2021,SE,999999,REUS,Baix Camp,Tarragona,0,6,2,8,9,8,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,12.3,Matí,Altres,dis
2021,Carretera,12/11/2021,B-30,8.7,CERDANYOLA DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,7.48,Matí,Col.lisió de vehicles en marxa,div
2021,Carretera,23/02/2021,AP-2,162,"BORGES BLANQUES, LES",Garrigues,Lleida,0,1,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,7.08,Matí,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,04/12/2021,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,3,2,0,0,1,0,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,22.43,Nit,Bolcada a la calcada,dis
2021,Carretera,10/09/2021,C-12,105.4,MAIALS,Segria,Lleida,0,1,2,3,2,0,0,0,1,1,0,0,0,80,No,No n'hi ha,A nivell,Carril acceleració,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,14.19,Tarda,Col.lisió de vehicles en marxa,div
2021,Zona urbana,04/11/2021,SE,999999,RUBI,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20.42,Tarda,Altres,dill-dij
2021,Zona urbana,11/03/2021,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,30,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,18,Tarda,Atropellament,dill-dij
2021,Carretera,14/11/2021,C-32,26.5,SANT PERE DE RIBES,Garraf,Barcelona,1,0,2,3,3,1,0,0,0,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Un sol sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,18.06,Tarda,Atropellament,dg
2021,Zona urbana,26/05/2021,SE,999999,GIRONA,Girones,Girona,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,Vent moderat,Feiners,20.13,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,05/01/2021,SE,999999,"VENDRELL, EL",Baix Penedes,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Encalç,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.24,Matí,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,05/05/2021,SE,999999,"VENDRELL, EL",Baix Penedes,Tarragona,0,1,1,2,2,1,0,0,0,1,0,0,0,40,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Sense especificar,"Calma, vent molt suau",Feiners,14.25,Tarda,Atropellament,dill-dij
2021,Zona urbana,08/11/2021,N-340a,1087.6,"ALDEA, L'",Baix Ebre,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,Habilitació voral/carril addicional,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Travessera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,17.04,Tarda,Atropellament,dill-dij
2021,Zona urbana,17/11/2021,SE,999999,TARRAGONA,Tarragones,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Doble sentit,Fregament o col·lisió lateral,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,18.5,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Carretera,02/07/2021,C-37,68.8,ODENA,Anoia,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,23.54,Nit,Sortida de la calcada sense especificar,div
2021,Carretera,25/06/2021,C-15,43.6,"POBLA DE CLARAMUNT,LA",Anoia,Barcelona,1,0,2,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,12.39,Matí,Col.lisió de vehicles en marxa,div
2021,Zona urbana,24/12/2021,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.45,Matí,Col.lisió de vehicles en marxa,div
2021,Zona urbana,24/04/2021,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,2,3,4,2,0,0,1,1,0,0,0,100,No,Si,Sense Especificar,Carril bus,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,18.1,Tarda,Atropellament,dis
2021,Carretera,09/05/2021,C-14,61.2,CIUTADILLA,Urgell,Lleida,0,3,0,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,18.5,Tarda,Col.lisió de vehicles en marxa,dg
2021,Zona urbana,09/03/2021,SE,999999,BADALONA,Barcelones,Barcelona,0,1,0,1,1,0,0,0,0,0,0,1,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,6.4,Matí,Bolcada a la calcada,dill-dij
2021,Zona urbana,24/02/2021,SE,999999,LLICA D'AMUNT,Valles Oriental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Sense especificar,Si,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,23.46,Nit,Bolcada a la calcada,dill-dij
2021,Zona urbana,09/08/2021,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.3,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2021,Carretera,10/04/2021,BV-2116,3.6,CASTELLET I LA GORNA,Alt Penedes,Barcelona,1,0,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,13.33,Matí,Sortida de la calcada sense especificar,dis
2021,Carretera,17/10/2021,BV-5301,28.8,"BRULL, EL",Osona,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,11.45,Matí,Col.lisió de vehicles en marxa,dg
2021,Carretera,10/11/2021,GIV-6216,3.3,TORROELLA DE FLUVIA,Alt Emporda,Girona,0,1,0,1,1,0,0,0,0,1,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,16.29,Tarda,Sortida de la calcada sense especificar,dill-dij
2021,Carretera,24/05/2021,AP-7,247.5,CONSTANTI,Tarragones,Tarragona,0,1,5,6,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,18.19,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Carretera,14/05/2021,N-260,232,RIBERA D'URGELLET,Alt Urgell,Lleida,0,1,0,1,2,0,1,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,17.38,Tarda,Altres,div
2021,Carretera,27/10/2021,C-31,198,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,5.45,Nit,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,01/09/2021,SE,999999,SANT ADRIA DE BESOS,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.3,Matí,Atropellament,dill-dij
2021,Carretera,25/05/2021,A-2,606.5,SANT JOAN DESPI,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,13.52,Matí,Col.lisió de vehicles en marxa,dill-dij
2021,Carretera,10/05/2021,B-124,3.9,CASTELLAR DEL VALLES,Valles Occidental,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,60,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,17.09,Tarda,Col.lisió de vehicles en marxa,dill-dij
2021,Zona urbana,30/09/2021,SE,999999,COLLBATO,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,0,0,0,1,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Travessera,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Travessera,Sec i net,Via urbana( inclou carrer i carrer residencial),Altres,Sense especificar,"Calma, vent molt suau",Feiners,11.39,Matí,Altres,dill-dij
2021,Carretera,05/11/2021,C-14,157.3,COLL DE NARGO,Alt Urgell,Lleida,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,15.43,Tarda,Sortida de la calcada sense especificar,div
